Time,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
210,21.0,0.0,8.0,0.0,15.0,0.0,6.0,6.0,8.0,1.0,0.0,2.0,5.0,13.0,3.0,14.0
211,20.0,0.0,6.0,0.0,15.0,0.0,6.0,6.0,8.0,0.0,0.0,2.0,5.0,14.0,3.0,14.0
212,20.0,0.0,6.0,0.0,14.0,0.0,3.0,6.0,8.0,0.0,0.0,3.0,5.0,14.0,3.0,14.0
213,20.0,0.0,5.0,0.0,13.0,0.0,2.0,7.0,8.0,0.0,0.0,4.0,5.0,14.0,3.0,13.0
214,21.0,0.0,5.0,0.0,12.0,0.0,2.0,6.0,8.0,0.0,0.0,3.0,4.0,14.0,3.0,13.0
215,21.0,0.0,3.0,0.0,12.0,0.0,1.0,6.0,8.0,0.0,0.0,3.0,4.0,14.0,3.0,14.0
216,21.0,0.0,3.0,0.0,12.0,0.0,1.0,7.0,8.0,1.0,0.0,3.0,4.0,14.0,3.0,14.0
217,21.0,0.0,3.0,0.0,11.0,0.0,1.0,7.0,7.0,2.0,0.0,4.0,4.0,14.0,3.0,15.0
218,21.0,0.0,2.0,0.0,11.0,0.0,1.0,8.0,7.0,2.0,0.0,4.0,4.0,14.0,3.0,15.0
219,21.0,0.0,1.0,0.0,10.0,0.0,1.0,9.0,7.0,2.0,0.0,5.0,4.0,14.0,3.0,15.0
220,20.0,0.0,1.0,0.0,11.0,0.0,2.0,9.0,5.0,4.0,0.0,4.0,4.0,14.0,3.0,15.0
221,19.0,0.0,1.0,0.0,11.0,0.0,2.0,9.0,5.0,4.0,0.0,3.0,3.0,14.0,3.0,15.0
222,18.0,0.0,0.0,0.0,9.0,0.0,2.0,9.0,5.0,4.0,0.0,3.0,3.0,14.0,3.0,15.0
223,18.0,0.0,0.0,0.0,10.0,0.0,3.0,9.0,5.0,5.0,0.0,3.0,3.0,13.0,3.0,15.0
224,21.0,0.0,0.0,0.0,12.0,0.0,3.0,9.0,5.0,5.0,0.0,1.0,3.0,13.0,3.0,15.0
225,21.0,0.0,0.0,0.0,12.0,0.0,3.0,7.0,4.0,6.0,0.0,2.0,2.0,13.0,3.0,15.0
226,21.0,0.0,0.0,0.0,12.0,0.0,3.0,9.0,4.0,6.0,0.0,3.0,2.0,13.0,3.0,15.0
227,23.0,0.0,0.0,0.0,11.0,0.0,3.0,8.0,5.0,6.0,0.0,3.0,2.0,14.0,2.0,15.0
228,23.0,0.0,1.0,0.0,11.0,0.0,3.0,9.0,5.0,6.0,0.0,3.0,3.0,14.0,2.0,15.0
229,25.0,0.0,1.0,0.0,10.0,0.0,3.0,10.0,5.0,5.0,0.0,3.0,3.0,14.0,2.0,15.0
230,26.0,0.0,1.0,0.0,10.0,0.0,4.0,10.0,5.0,6.0,0.0,4.0,3.0,14.0,2.0,15.0
231,29.0,0.0,1.0,0.0,14.0,0.0,4.0,10.0,6.0,6.0,0.0,5.0,3.0,14.0,2.0,15.0
232,30.0,0.0,1.0,0.0,14.0,0.0,5.0,11.0,6.0,5.0,0.0,3.0,3.0,14.0,2.0,15.0
233,32.0,0.0,1.0,0.0,14.0,0.0,4.0,10.0,6.0,4.0,0.0,3.0,3.0,15.0,2.0,15.0
234,32.0,0.0,1.0,0.0,17.0,0.0,4.0,8.0,6.0,4.0,0.0,3.0,3.0,16.0,2.0,17.0
235,33.0,0.0,1.0,0.0,17.0,0.0,5.0,6.0,7.0,3.0,0.0,3.0,3.0,16.0,2.0,18.0
236,33.0,0.0,1.0,0.0,18.0,0.0,5.0,6.0,8.0,3.0,0.0,3.0,3.0,16.0,2.0,18.0
237,33.0,0.0,1.0,0.0,18.0,0.0,5.0,6.0,8.0,2.0,0.0,3.0,3.0,16.0,2.0,19.0
238,32.0,0.0,1.0,0.0,19.0,0.0,5.0,6.0,8.0,2.0,0.0,3.0,3.0,16.0,2.0,20.0
239,31.0,0.0,1.0,0.0,19.0,0.0,5.0,5.0,9.0,1.0,0.0,1.0,3.0,16.0,2.0,20.0
240,33.0,0.0,1.0,0.0,19.0,1.0,5.0,7.0,8.0,0.0,0.0,1.0,3.0,16.0,2.0,20.0
241,33.0,0.0,1.0,0.0,19.0,1.0,4.0,8.0,8.0,1.0,0.0,0.0,3.0,18.0,2.0,19.0
242,32.0,0.0,2.0,0.0,20.0,1.0,4.0,7.0,7.0,1.0,0.0,0.0,3.0,18.0,2.0,19.0
243,32.0,0.0,2.0,0.0,22.0,1.0,4.0,7.0,7.0,1.0,0.0,0.0,3.0,18.0,2.0,19.0
244,32.0,0.0,2.0,0.0,23.0,1.0,3.0,6.0,7.0,1.0,0.0,0.0,3.0,18.0,2.0,20.0
245,33.0,0.0,2.0,0.0,24.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,3.0,18.0,2.0,20.0
246,32.0,0.0,2.0,0.0,23.0,1.0,4.0,5.0,7.0,1.0,0.0,0.0,3.0,18.0,2.0,20.0
247,28.0,0.0,2.0,0.0,21.0,1.0,4.0,4.0,8.0,1.0,0.0,0.0,3.0,18.0,2.0,20.0
248,28.0,0.0,3.0,0.0,21.0,1.0,3.0,4.0,8.0,1.0,0.0,0.0,3.0,17.0,2.0,21.0
249,27.0,0.0,3.0,0.0,19.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,3.0,16.0,1.0,22.0
250,28.0,0.0,3.0,0.0,19.0,1.0,2.0,3.0,8.0,0.0,0.0,1.0,2.0,16.0,1.0,22.0
251,29.0,0.0,3.0,0.0,20.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,2.0,16.0,1.0,22.0
252,30.0,0.0,3.0,0.0,19.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,17.0,1.0,23.0
253,29.0,0.0,3.0,0.0,20.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,3.0,17.0,1.0,23.0
254,28.0,0.0,3.0,0.0,20.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,4.0,17.0,1.0,22.0
255,26.0,0.0,3.0,0.0,22.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,4.0,17.0,1.0,22.0
256,24.0,0.0,3.0,0.0,18.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,3.0,18.0,1.0,22.0
257,23.0,0.0,4.0,0.0,18.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,3.0,18.0,1.0,21.0
258,22.0,0.0,4.0,0.0,17.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,18.0,1.0,22.0
259,23.0,0.0,4.0,0.0,18.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,18.0,1.0,22.0
260,22.0,0.0,4.0,0.0,17.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,18.0,1.0,21.0
261,20.0,0.0,4.0,0.0,17.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,18.0,1.0,22.0
262,19.0,0.0,4.0,0.0,15.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,17.0,1.0,22.0
263,19.0,0.0,4.0,0.0,16.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,17.0,1.0,21.0
264,18.0,0.0,3.0,0.0,15.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,16.0,1.0,21.0
265,18.0,0.0,3.0,0.0,14.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,17.0,1.0,21.0
266,18.0,0.0,3.0,0.0,15.0,1.0,0.0,5.0,4.0,0.0,1.0,1.0,2.0,17.0,1.0,22.0
267,17.0,0.0,2.0,0.0,16.0,1.0,0.0,5.0,4.0,1.0,1.0,1.0,2.0,17.0,2.0,22.0
268,17.0,0.0,2.0,0.0,15.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,17.0,2.0,22.0
269,17.0,0.0,2.0,0.0,14.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,17.0,3.0,23.0
270,17.0,0.0,2.0,0.0,14.0,1.0,5.0,3.0,4.0,1.0,1.0,0.0,2.0,18.0,3.0,23.0
271,17.0,0.0,3.0,0.0,15.0,1.0,5.0,3.0,4.0,1.0,1.0,0.0,2.0,17.0,3.0,23.0
272,16.0,0.0,3.0,0.0,14.0,1.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,17.0,3.0,23.0
273,17.0,0.0,3.0,0.0,16.0,1.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,16.0,2.0,24.0
274,18.0,0.0,4.0,0.0,16.0,1.0,5.0,3.0,4.0,1.0,2.0,0.0,2.0,16.0,2.0,25.0
275,21.0,0.0,4.0,0.0,20.0,1.0,6.0,3.0,4.0,1.0,2.0,0.0,2.0,16.0,2.0,25.0
276,21.0,0.0,4.0,0.0,20.0,1.0,6.0,3.0,4.0,1.0,2.0,0.0,2.0,15.0,2.0,24.0
277,20.0,1.0,3.0,0.0,21.0,1.0,7.0,4.0,4.0,1.0,2.0,0.0,2.0,15.0,2.0,25.0
278,20.0,1.0,2.0,0.0,20.0,1.0,7.0,4.0,3.0,1.0,3.0,0.0,2.0,15.0,4.0,25.0
279,21.0,1.0,2.0,1.0,21.0,1.0,6.0,4.0,3.0,1.0,3.0,0.0,2.0,17.0,4.0,25.0
280,21.0,1.0,2.0,1.0,21.0,1.0,6.0,5.0,4.0,1.0,3.0,0.0,2.0,18.0,4.0,25.0
281,22.0,1.0,2.0,1.0,22.0,1.0,5.0,6.0,4.0,1.0,3.0,0.0,2.0,18.0,4.0,25.0
282,21.0,1.0,2.0,1.0,22.0,1.0,6.0,7.0,4.0,1.0,3.0,0.0,2.0,18.0,4.0,24.0
283,20.0,1.0,2.0,1.0,23.0,1.0,4.0,8.0,4.0,1.0,3.0,0.0,2.0,18.0,4.0,24.0
284,19.0,1.0,2.0,1.0,24.0,1.0,4.0,8.0,5.0,1.0,3.0,0.0,2.0,18.0,4.0,24.0
285,19.0,1.0,2.0,1.0,24.0,1.0,3.0,7.0,6.0,1.0,3.0,0.0,2.0,19.0,4.0,23.0
286,20.0,1.0,2.0,1.0,23.0,1.0,3.0,7.0,6.0,1.0,3.0,0.0,2.0,19.0,4.0,22.0
287,18.0,1.0,3.0,1.0,23.0,1.0,3.0,7.0,6.0,1.0,3.0,0.0,2.0,19.0,4.0,22.0
288,16.0,1.0,3.0,1.0,22.0,1.0,2.0,6.0,6.0,1.0,3.0,0.0,2.0,20.0,4.0,20.0
289,15.0,1.0,3.0,0.0,22.0,1.0,2.0,6.0,6.0,1.0,3.0,0.0,2.0,20.0,4.0,20.0
290,16.0,1.0,3.0,0.0,19.0,1.0,2.0,6.0,6.0,1.0,3.0,1.0,2.0,20.0,4.0,19.0
291,17.0,1.0,3.0,0.0,16.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,20.0,4.0,19.0
292,16.0,1.0,2.0,0.0,17.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,3.0,20.0,4.0,19.0
293,17.0,1.0,2.0,0.0,13.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,19.0,4.0,19.0
294,17.0,1.0,1.0,0.0,13.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,19.0,4.0,19.0
295,18.0,0.0,1.0,0.0,13.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,19.0,4.0,19.0
296,18.0,1.0,2.0,0.0,13.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,19.0,4.0,19.0
297,18.0,2.0,2.0,0.0,13.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,19.0,4.0,19.0
298,18.0,2.0,2.0,0.0,13.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,19.0,3.0,19.0
299,18.0,3.0,2.0,0.0,12.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,4.0,19.0,3.0,19.0
300,18.0,3.0,2.0,0.0,11.0,1.0,0.0,3.0,5.0,1.0,2.0,5.0,3.0,19.0,3.0,18.0
301,18.0,3.0,2.0,0.0,11.0,1.0,0.0,2.0,5.0,1.0,1.0,5.0,4.0,20.0,3.0,18.0
302,18.0,3.0,2.0,0.0,14.0,1.0,0.0,1.0,5.0,1.0,1.0,4.0,4.0,20.0,3.0,19.0
303,18.0,3.0,1.0,0.0,14.0,2.0,0.0,1.0,5.0,1.0,1.0,2.0,3.0,20.0,3.0,19.0
304,18.0,3.0,1.0,0.0,14.0,2.0,0.0,0.0,6.0,1.0,1.0,2.0,3.0,20.0,3.0,19.0
305,20.0,3.0,2.0,0.0,13.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,20.0,3.0,19.0
306,20.0,3.0,2.0,0.0,13.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,19.0,3.0,19.0
307,22.0,3.0,2.0,0.0,15.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,19.0,3.0,18.0
308,23.0,3.0,3.0,0.0,15.0,1.0,0.0,2.0,8.0,1.0,1.0,2.0,2.0,19.0,3.0,18.0
309,24.0,3.0,3.0,0.0,16.0,1.0,0.0,2.0,8.0,1.0,1.0,2.0,2.0,18.0,3.0,19.0
310,24.0,3.0,3.0,1.0,16.0,0.0,1.0,2.0,8.0,1.0,0.0,2.0,2.0,18.0,3.0,19.0
311,23.0,3.0,3.0,1.0,16.0,1.0,1.0,2.0,8.0,1.0,0.0,2.0,4.0,18.0,3.0,19.0
312,23.0,3.0,3.0,1.0,17.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,4.0,18.0,3.0,19.0
313,23.0,3.0,3.0,1.0,17.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,4.0,18.0,5.0,19.0
314,21.0,3.0,3.0,1.0,17.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,4.0,18.0,5.0,18.0
315,21.0,3.0,3.0,1.0,17.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,17.0,5.0,19.0
316,21.0,3.0,3.0,1.0,15.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,4.0,17.0,5.0,19.0
317,20.0,3.0,3.0,2.0,15.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,4.0,15.0,5.0,19.0
318,20.0,3.0,5.0,2.0,14.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,4.0,15.0,5.0,19.0
319,21.0,3.0,4.0,2.0,15.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,15.0,5.0,19.0
320,21.0,3.0,4.0,2.0,15.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,15.0,5.0,18.0
321,21.0,3.0,5.0,2.0,16.0,0.0,4.0,2.0,7.0,0.0,0.0,2.0,4.0,15.0,5.0,17.0
322,21.0,3.0,5.0,2.0,16.0,0.0,7.0,1.0,7.0,0.0,0.0,2.0,4.0,15.0,5.0,16.0
323,22.0,3.0,5.0,2.0,16.0,0.0,6.0,0.0,7.0,0.0,1.0,2.0,4.0,13.0,5.0,14.0
324,22.0,3.0,5.0,2.0,16.0,0.0,6.0,0.0,8.0,0.0,1.0,2.0,4.0,14.0,5.0,14.0
325,21.0,1.0,4.0,2.0,15.0,0.0,5.0,0.0,8.0,0.0,1.0,2.0,4.0,16.0,5.0,14.0
326,20.0,1.0,4.0,3.0,14.0,0.0,5.0,0.0,9.0,0.0,1.0,2.0,4.0,16.0,5.0,14.0
327,19.0,1.0,4.0,3.0,16.0,0.0,4.0,0.0,10.0,1.0,1.0,2.0,4.0,16.0,5.0,13.0
328,18.0,1.0,4.0,3.0,16.0,0.0,4.0,0.0,10.0,1.0,1.0,2.0,5.0,17.0,5.0,14.0
329,18.0,0.0,4.0,3.0,14.0,0.0,4.0,0.0,10.0,1.0,1.0,2.0,5.0,17.0,5.0,16.0
330,18.0,1.0,4.0,3.0,12.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0,5.0,16.0,5.0,16.0
331,18.0,1.0,2.0,2.0,10.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0,5.0,16.0,5.0,16.0
332,18.0,1.0,2.0,2.0,10.0,0.0,3.0,0.0,10.0,1.0,1.0,0.0,5.0,16.0,5.0,16.0
333,19.0,1.0,2.0,1.0,10.0,0.0,3.0,1.0,10.0,1.0,1.0,1.0,4.0,16.0,5.0,16.0
334,19.0,1.0,0.0,1.0,10.0,0.0,3.0,2.0,10.0,1.0,1.0,1.0,5.0,16.0,5.0,15.0
335,20.0,1.0,0.0,1.0,11.0,0.0,3.0,3.0,9.0,1.0,1.0,1.0,5.0,15.0,5.0,13.0
336,19.0,1.0,0.0,1.0,12.0,0.0,3.0,3.0,7.0,0.0,1.0,1.0,6.0,15.0,6.0,13.0
337,21.0,1.0,0.0,2.0,14.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,7.0,15.0,6.0,14.0
338,21.0,1.0,0.0,2.0,15.0,0.0,1.0,4.0,6.0,0.0,1.0,1.0,8.0,15.0,6.0,13.0
339,20.0,1.0,0.0,2.0,14.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,8.0,15.0,6.0,14.0
340,21.0,1.0,0.0,2.0,14.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,8.0,15.0,6.0,15.0
341,20.0,1.0,0.0,3.0,14.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,8.0,15.0,6.0,15.0
342,20.0,1.0,0.0,3.0,14.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,8.0,15.0,6.0,14.0
343,21.0,1.0,0.0,3.0,14.0,0.0,1.0,5.0,8.0,0.0,1.0,1.0,8.0,15.0,6.0,13.0
344,21.0,1.0,0.0,3.0,14.0,0.0,1.0,5.0,8.0,0.0,1.0,1.0,7.0,14.0,6.0,14.0
345,21.0,1.0,0.0,3.0,15.0,0.0,1.0,5.0,8.0,0.0,1.0,1.0,7.0,14.0,6.0,14.0
346,20.0,1.0,0.0,3.0,16.0,0.0,3.0,4.0,8.0,0.0,2.0,1.0,7.0,14.0,6.0,16.0
347,19.0,1.0,0.0,4.0,17.0,0.0,3.0,4.0,8.0,0.0,2.0,2.0,7.0,14.0,5.0,15.0
348,20.0,1.0,1.0,4.0,20.0,0.0,2.0,5.0,7.0,0.0,2.0,3.0,7.0,14.0,5.0,14.0
349,18.0,3.0,0.0,3.0,21.0,0.0,2.0,5.0,8.0,0.0,1.0,4.0,7.0,14.0,5.0,14.0
350,18.0,3.0,1.0,2.0,21.0,0.0,3.0,4.0,8.0,0.0,2.0,5.0,6.0,13.0,5.0,13.0
351,19.0,3.0,2.0,2.0,21.0,0.0,3.0,5.0,8.0,0.0,3.0,3.0,6.0,12.0,4.0,13.0
352,18.0,3.0,2.0,2.0,20.0,0.0,3.0,5.0,8.0,0.0,3.0,2.0,5.0,12.0,4.0,13.0
353,18.0,4.0,2.0,1.0,18.0,0.0,3.0,4.0,7.0,0.0,3.0,3.0,5.0,12.0,4.0,13.0
354,18.0,3.0,3.0,1.0,18.0,0.0,3.0,4.0,6.0,0.0,3.0,3.0,6.0,12.0,4.0,12.0
355,18.0,3.0,3.0,1.0,18.0,0.0,4.0,5.0,5.0,0.0,3.0,3.0,6.0,12.0,4.0,12.0
356,19.0,3.0,4.0,1.0,17.0,0.0,4.0,6.0,6.0,0.0,3.0,4.0,5.0,11.0,4.0,12.0
357,19.0,3.0,4.0,1.0,18.0,0.0,3.0,6.0,6.0,0.0,3.0,3.0,5.0,11.0,4.0,12.0
358,19.0,3.0,4.0,1.0,18.0,0.0,2.0,6.0,6.0,0.0,3.0,3.0,5.0,11.0,4.0,12.0
359,18.0,3.0,5.0,1.0,17.0,0.0,2.0,5.0,6.0,0.0,3.0,3.0,5.0,11.0,4.0,12.0
360,17.0,3.0,4.0,1.0,17.0,0.0,2.0,5.0,6.0,0.0,3.0,2.0,5.0,10.0,4.0,12.0
361,16.0,3.0,4.0,1.0,15.0,0.0,2.0,5.0,6.0,0.0,3.0,1.0,5.0,11.0,4.0,12.0
362,17.0,4.0,4.0,0.0,15.0,0.0,1.0,5.0,5.0,0.0,3.0,0.0,5.0,11.0,4.0,12.0
363,17.0,4.0,6.0,0.0,14.0,0.0,1.0,5.0,5.0,0.0,3.0,0.0,4.0,10.0,4.0,13.0
364,16.0,4.0,6.0,0.0,13.0,0.0,1.0,5.0,7.0,0.0,3.0,0.0,3.0,11.0,4.0,14.0
365,16.0,4.0,6.0,1.0,11.0,0.0,1.0,5.0,7.0,0.0,2.0,0.0,4.0,11.0,4.0,14.0
366,14.0,4.0,6.0,1.0,11.0,0.0,1.0,5.0,7.0,0.0,2.0,0.0,4.0,11.0,4.0,14.0
367,15.0,4.0,6.0,1.0,11.0,0.0,1.0,5.0,9.0,0.0,2.0,0.0,4.0,12.0,4.0,14.0
368,16.0,4.0,6.0,2.0,11.0,0.0,1.0,5.0,9.0,1.0,2.0,0.0,4.0,12.0,4.0,13.0
369,15.0,4.0,6.0,2.0,12.0,0.0,1.0,6.0,11.0,1.0,1.0,0.0,4.0,12.0,4.0,13.0
370,16.0,4.0,6.0,2.0,11.0,0.0,1.0,6.0,11.0,2.0,1.0,0.0,4.0,11.0,4.0,13.0
371,16.0,4.0,6.0,2.0,12.0,0.0,1.0,6.0,12.0,2.0,1.0,0.0,4.0,11.0,4.0,13.0
372,16.0,4.0,7.0,2.0,10.0,0.0,0.0,6.0,11.0,2.0,1.0,0.0,4.0,11.0,4.0,14.0
373,16.0,4.0,7.0,2.0,9.0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,4.0,11.0,4.0,14.0
374,15.0,3.0,7.0,2.0,8.0,0.0,0.0,4.0,9.0,2.0,1.0,0.0,4.0,11.0,4.0,14.0
375,16.0,2.0,8.0,2.0,9.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,4.0,11.0,4.0,14.0
376,16.0,2.0,8.0,2.0,8.0,0.0,0.0,5.0,7.0,2.0,1.0,0.0,4.0,11.0,4.0,14.0
377,15.0,1.0,8.0,3.0,9.0,0.0,0.0,5.0,6.0,2.0,1.0,0.0,4.0,11.0,2.0,14.0
378,15.0,1.0,8.0,3.0,8.0,0.0,0.0,5.0,6.0,2.0,1.0,1.0,3.0,11.0,2.0,15.0
379,15.0,2.0,8.0,3.0,8.0,0.0,0.0,4.0,7.0,1.0,1.0,1.0,3.0,11.0,2.0,15.0
380,15.0,2.0,8.0,3.0,6.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,4.0,11.0,2.0,16.0
381,15.0,2.0,8.0,3.0,7.0,0.0,0.0,4.0,5.0,1.0,1.0,2.0,4.0,11.0,2.0,16.0
382,15.0,2.0,8.0,3.0,7.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,4.0,11.0,2.0,16.0
383,14.0,2.0,8.0,3.0,7.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,4.0,11.0,2.0,16.0
384,14.0,2.0,7.0,2.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,4.0,11.0,2.0,16.0
385,15.0,2.0,7.0,2.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,4.0,11.0,2.0,16.0
386,15.0,2.0,7.0,2.0,7.0,1.0,0.0,4.0,5.0,0.0,0.0,2.0,5.0,11.0,2.0,16.0
387,15.0,2.0,7.0,2.0,8.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,11.0,2.0,16.0
388,15.0,2.0,7.0,2.0,8.0,2.0,0.0,1.0,5.0,2.0,0.0,3.0,5.0,11.0,2.0,16.0
389,15.0,2.0,7.0,2.0,9.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,11.0,2.0,16.0
390,14.0,2.0,7.0,2.0,10.0,3.0,0.0,3.0,5.0,2.0,1.0,3.0,4.0,11.0,2.0,16.0
391,15.0,2.0,8.0,2.0,9.0,3.0,0.0,3.0,5.0,2.0,2.0,3.0,3.0,11.0,2.0,16.0
392,15.0,2.0,7.0,1.0,10.0,3.0,0.0,3.0,5.0,2.0,2.0,2.0,3.0,11.0,2.0,16.0
393,15.0,2.0,7.0,1.0,11.0,2.0,0.0,3.0,5.0,2.0,2.0,3.0,3.0,11.0,2.0,16.0
394,14.0,2.0,8.0,1.0,11.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,11.0,2.0,16.0
395,14.0,2.0,7.0,1.0,12.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,3.0,11.0,2.0,16.0
396,14.0,2.0,6.0,1.0,13.0,1.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,11.0,2.0,16.0
397,14.0,2.0,6.0,2.0,13.0,0.0,1.0,3.0,5.0,1.0,2.0,5.0,3.0,11.0,2.0,17.0
398,14.0,2.0,6.0,2.0,14.0,0.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,12.0,2.0,17.0
399,14.0,2.0,6.0,2.0,16.0,0.0,1.0,5.0,5.0,0.0,2.0,3.0,3.0,12.0,2.0,17.0
400,14.0,2.0,5.0,2.0,16.0,0.0,1.0,6.0,5.0,0.0,2.0,3.0,3.0,12.0,2.0,18.0
401,14.0,2.0,5.0,2.0,16.0,0.0,1.0,6.0,4.0,0.0,2.0,3.0,3.0,12.0,2.0,18.0
402,14.0,2.0,4.0,2.0,15.0,0.0,1.0,5.0,4.0,0.0,2.0,3.0,3.0,12.0,2.0,19.0
403,15.0,1.0,4.0,2.0,16.0,0.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0,13.0,2.0,18.0
404,15.0,1.0,4.0,2.0,15.0,0.0,1.0,6.0,5.0,1.0,2.0,1.0,3.0,13.0,2.0,20.0
405,16.0,2.0,3.0,2.0,15.0,0.0,2.0,6.0,6.0,1.0,2.0,2.0,3.0,13.0,2.0,20.0
406,16.0,2.0,2.0,2.0,15.0,0.0,2.0,6.0,6.0,1.0,2.0,3.0,3.0,13.0,2.0,20.0
407,16.0,2.0,2.0,2.0,15.0,0.0,2.0,6.0,6.0,1.0,2.0,3.0,3.0,13.0,2.0,20.0
408,15.0,2.0,3.0,2.0,15.0,0.0,3.0,5.0,7.0,1.0,1.0,4.0,4.0,13.0,2.0,21.0
409,15.0,2.0,2.0,2.0,14.0,0.0,3.0,5.0,7.0,1.0,1.0,4.0,4.0,13.0,2.0,21.0
410,16.0,2.0,2.0,2.0,13.0,0.0,3.0,5.0,8.0,1.0,1.0,4.0,4.0,12.0,1.0,21.0
411,17.0,2.0,3.0,2.0,13.0,0.0,3.0,5.0,9.0,1.0,1.0,4.0,4.0,12.0,0.0,21.0
412,19.0,2.0,2.0,2.0,11.0,0.0,3.0,4.0,9.0,1.0,1.0,3.0,4.0,12.0,0.0,21.0
413,19.0,2.0,3.0,2.0,11.0,0.0,3.0,4.0,9.0,1.0,0.0,3.0,3.0,12.0,0.0,21.0
414,18.0,2.0,3.0,2.0,11.0,0.0,3.0,4.0,9.0,1.0,0.0,1.0,3.0,13.0,0.0,22.0
415,18.0,1.0,3.0,2.0,12.0,0.0,3.0,5.0,9.0,0.0,1.0,0.0,3.0,13.0,0.0,23.0
416,17.0,1.0,3.0,2.0,12.0,0.0,3.0,5.0,9.0,0.0,1.0,0.0,3.0,13.0,0.0,23.0
417,17.0,1.0,3.0,2.0,11.0,1.0,6.0,4.0,9.0,0.0,1.0,1.0,3.0,13.0,0.0,22.0
418,17.0,1.0,3.0,1.0,10.0,1.0,6.0,3.0,9.0,0.0,1.0,1.0,3.0,13.0,0.0,22.0
419,18.0,1.0,3.0,1.0,10.0,1.0,6.0,3.0,9.0,0.0,1.0,1.0,3.0,13.0,0.0,21.0
420,16.0,1.0,3.0,1.0,10.0,1.0,5.0,2.0,10.0,0.0,1.0,1.0,4.0,11.0,0.0,22.0
